,pet_id,primary_breed,mixed_breed,age,gender,size,shelter_name,shelter_id,zip_code,num_photos,pet_location,health,adoption_fee,adoption_fee2
2735,72334973,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",,,
2736,72334961,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2737,72324981,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2738,72324980,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2739,72322985,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2740,72322982,Mixed Breed,False,Young,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2741,72322976,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2742,72318804,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2743,72318796,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2744,72313888,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2745,72313887,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2746,72300380,Mixed Breed,False,Baby,Female,Small,Dekalb County Animal Services,GA423,30341,0,"Chamblee, GA",,,
2747,72298600,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2748,72293183,Mixed Breed,False,Adult,Male,Extra Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2749,72286287,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",,,
2750,72284885,Mixed Breed,False,Senior,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2751,72284883,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2752,72283926,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2753,72276832,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2754,72276418,Mixed Breed,False,Young,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2755,72266300,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2756,72251452,Mixed Breed,False,Young,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2757,72250525,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2758,72248792,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2759,72242460,Mixed Breed,False,Young,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2760,72242438,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2761,72240027,Mixed Breed,False,Young,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2762,72232080,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2763,72229717,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2764,72229714,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",,,
2765,72228774,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2766,72218402,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2767,72217906,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2768,72216325,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2769,72211729,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",,,
2770,72200642,Mixed Breed,False,Young,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2771,72200639,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2772,72200635,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2773,72200623,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2774,72181739,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2775,72167830,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2776,72158297,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2777,72158296,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2778,72153753,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",,,
2779,72147165,German Shepherd Dog,True,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2780,72123399,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2781,71906507,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2782,71893863,Mixed Breed,False,Young,Male,Medium,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",,,
2783,71893858,Mixed Breed,False,Young,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2784,71881924,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",,,
2785,71881921,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2786,71878425,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2787,71878422,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2788,71874859,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2789,71869806,Mixed Breed,False,Baby,Male,Small,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",,,
2790,71869803,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2791,71863383,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2792,71859657,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2793,71848598,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2794,71848594,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2795,71825981,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",,,
2796,71825971,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2797,71810291,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2798,71793910,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2799,71792656,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2800,71790791,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2801,71786427,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2802,71786417,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2803,71773202,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2804,71759318,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",,,
2805,71744843,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2806,71734391,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2807,71724018,Mixed Breed,False,Baby,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2808,71723130,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2809,71712851,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2810,71706593,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",,,
2811,71698059,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2812,71698055,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,0,"Chamblee, GA",Spayed / neutered.,,
2813,71681398,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",,,
2814,71680686,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2815,71675747,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2816,71675748,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2817,71675739,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2818,71674763,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2819,71668383,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2820,71646438,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2821,72123400,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2822,72116917,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2823,72092177,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2824,72089908,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2825,72082542,Mixed Breed,False,Adult,Male,Small,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",,,
2826,72077109,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2827,72073094,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2828,72073087,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2829,72073081,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2830,72058083,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2831,72049552,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2832,72049543,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2833,72047975,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2834,72047974,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2835,72042434,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2836,72042437,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2837,72037988,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2838,72018639,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2839,72014973,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2840,72014975,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2841,71991134,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2842,71980283,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2843,71980277,Mixed Breed,False,Senior,Male,Small,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2844,71980278,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2845,71970296,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2846,71970289,Mixed Breed,False,Baby,Male,Small,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2847,71970286,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2848,71956282,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2849,71956283,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2850,71950721,Mixed Breed,False,Senior,Male,Small,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2851,71950716,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2852,71947270,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",,,
2853,71947269,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2854,71940867,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",,,
2855,71936809,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2856,71922861,Mixed Breed,False,Baby,Male,Small,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2857,71921665,Mixed Breed,False,Young,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2858,71921669,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2859,71921666,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2860,71921663,Mixed Breed,False,Young,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2861,71631346,Mixed Breed,False,Baby,Male,Small,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2862,71602807,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2863,71593918,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2864,71581233,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2865,71570643,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2866,71569656,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2867,71567631,Mixed Breed,False,Baby,Female,Small,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2868,71542961,Mixed Breed,False,Young,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2869,71541784,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2870,71519150,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2871,71509267,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2872,71481618,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,2,"Chamblee, GA",Spayed / neutered.,,
2873,71478781,Mixed Breed,False,Baby,Female,Small,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2874,71446841,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2875,71446839,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2876,71435445,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2877,71435442,Mixed Breed,False,Adult,Male,Extra Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2878,71435447,Mixed Breed,False,Adult,Male,Extra Large,Dekalb County Animal Services,GA423,30341,1,"Chamblee, GA",Spayed / neutered.,,
2879,71425683,Mixed Breed,False,Adult,Male,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2880,71395191,Mixed Breed,False,Adult,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2881,71387400,Mixed Breed,False,Adult,Female,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2882,71358871,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2883,71352802,Mixed Breed,False,Adult,Female,Large,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
2884,71260625,Mixed Breed,False,Young,Male,Medium,Dekalb County Animal Services,GA423,30341,3,"Chamblee, GA",Spayed / neutered.,,
